"название","активность","Сорт.","Дата изм.","id","дата","инструменты","Уровень знаний"
User:1335,Да,500,"10.01.2024 12:02:21",253957,"21.11.2022",Figma [239029],Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:21",313753,"21.11.2022",Access [239027],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313754,"21.11.2022",Другое [115689],Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:21",313755,"21.11.2022",Git [239030],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313756,"21.11.2022",Jira [115675],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313757,"21.11.2022",Trello [115683],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313758,"21.11.2022",Visio [115679],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313759,"21.11.2022",Draw. Io [115686],Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:21",313760,"21.11.2022",Miro [216074],Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:21",313761,"21.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:21",313762,"21.11.2022",SQL/dbeaver [239031],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:21",313763,"21.11.2022",Wrike [216072],Junior [115638]
User:1335,Да,500,"10.01.2024 12:02:02",313747,"21.11.2022",Access [239027],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:02",313748,"21.11.2022",Другое [115689],Expert [115641]
User:1335,Да,500,"10.01.2024 12:02:02",313749,"21.11.2022",Git [239030],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:02",313750,"21.11.2022",Jira [115675],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:02",313751,"21.11.2022",Trello [115683],Middle [115639]
User:1335,Да,500,"10.01.2024 12:02:02",313752,"21.11.2022",Visio [115679],Middle [115639]
User:4508,Да,500,"09.01.2024 16:32:43",312510,"28.12.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4508,Да,500,"09.01.2024 16:32:43",312544,"28.12.2023",Draw. Io [115686],Junior [115638]
User:4508,Да,500,"09.01.2024 16:32:43",312545,"28.12.2023",Miro [216074],Junior [115638]
User:4508,Да,500,"09.01.2024 16:32:43",313605,"28.12.2023",Figma [239029],Junior [115638]
User:3978,Да,500,"09.01.2024 11:45:15",313472,"09.01.2024",Asana [216071],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313473,"09.01.2024",Confluence [115680],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313474,"09.01.2024",Jira [115675],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313475,"09.01.2024",Miro [216074],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313476,"09.01.2024","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3978,Да,500,"09.01.2024 11:45:15",313477,"09.01.2024",Redmine [115682],Использовал на проекте [283045]
User:3978,Да,500,"09.01.2024 11:45:15",313478,"09.01.2024",Trello [115683],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313479,"09.01.2024",Visio [115679],Middle [115639]
User:3978,Да,500,"09.01.2024 11:45:15",313480,"09.01.2024",VSCode [115687],Junior [115638]
User:3978,Да,500,"09.01.2024 11:45:15",313481,"09.01.2024",TFS [115688],Middle [115639]
User:4549,Да,500,"09.01.2024 10:57:12",313429,"09.01.2024",Bizagi [115685],Senior [115640]
User:4549,Да,500,"09.01.2024 10:57:12",313430,"09.01.2024",Business Studio [115681],Middle [115639]
User:4549,Да,500,"09.01.2024 10:57:12",313431,"09.01.2024",Aris Express [115678],Middle [115639]
User:4549,Да,500,"09.01.2024 10:57:12",313432,"09.01.2024",Draw. Io [115686],Middle [115639]
User:4549,Да,500,"09.01.2024 10:57:12",313433,"09.01.2024","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4549,Да,500,"09.01.2024 10:57:12",313434,"09.01.2024",Другое [115689],Middle [115639]
User:4549,Да,500,"09.01.2024 10:57:12",313435,"09.01.2024",Другое [115689],Senior [115640]
User:4506,Да,500,"08.01.2024 23:56:11",313357,"08.01.2024",Git [239030],Junior [115638]
User:4506,Да,500,"08.01.2024 23:56:11",313358,"08.01.2024",SQL/dbeaver [239031],Junior [115638]
User:4506,Да,500,"08.01.2024 23:56:11",313359,"08.01.2024","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4506,Да,500,"08.01.2024 23:56:11",313360,"08.01.2024",VSCode [115687],Junior [115638]
User:4506,Да,500,"08.01.2024 23:56:11",313361,"08.01.2024",Jira [115675],Junior [115638]
User:3985,Да,500,"08.01.2024 21:00:45",313332,"01.02.2022",Jira [115675],Senior [115640]
User:3985,Да,500,"08.01.2024 21:00:45",313333,"01.02.2022",Miro [216074],Senior [115640]
User:3985,Да,500,"08.01.2024 21:00:45",313334,"01.02.2022",Visio [115679],Senior [115640]
User:3985,Да,500,"08.01.2024 21:00:45",313335,"01.02.2022",VSCode [115687],Senior [115640]
User:4486,Да,500,"08.01.2024 13:46:55",313267,"08.01.2024",SQL/dbeaver [239031],Senior [115640]
User:4486,Да,500,"08.01.2024 13:46:55",313268,"08.01.2024",Draw. Io [115686],Middle [115639]
User:4486,Да,500,"08.01.2024 13:46:55",313269,"08.01.2024",Confluence [115680],Middle [115639]
User:4486,Да,500,"08.01.2024 13:46:55",313270,"08.01.2024",Jira [115675],Middle [115639]
User:4486,Да,500,"08.01.2024 13:46:55",313271,"08.01.2024","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4486,Да,500,"08.01.2024 13:46:55",313272,"08.01.2024",Miro [216074],Middle [115639]
User:4563,Да,500,"08.01.2024 13:30:54",313250,"08.01.2024",Access [239027],Junior [115638]
User:4563,Да,500,"08.01.2024 13:30:54",313251,"08.01.2024",Confluence [115680],Novice [115637]
User:4563,Да,500,"08.01.2024 13:30:54",313252,"08.01.2024",Jira [115675],Novice [115637]
User:4563,Да,500,"08.01.2024 13:30:54",313253,"08.01.2024",Miro [216074],Novice [115637]
User:4563,Да,500,"08.01.2024 13:30:54",313254,"08.01.2024","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4563,Да,500,"08.01.2024 13:30:54",313255,"08.01.2024",SQL/dbeaver [239031],Middle [115639]
User:4563,Да,500,"08.01.2024 13:30:54",313256,"08.01.2024",Trello [115683],Junior [115638]
User:4563,Да,500,"08.01.2024 13:30:54",313257,"08.01.2024",Visio [115679],Junior [115638]
User:4512,Да,500,"08.01.2024 01:13:12",313230,"08.01.2024",Draw. Io [115686],Novice [115637]
User:4512,Да,500,"08.01.2024 01:13:12",313231,"08.01.2024",Git [239030],Junior [115638]
User:4512,Да,500,"08.01.2024 01:13:12",313232,"08.01.2024",SQL/dbeaver [239031],Junior [115638]
User:4512,Да,500,"08.01.2024 01:13:12",313233,"08.01.2024",VSCode [115687],Junior [115638]
User:4489,Да,500,"29.12.2023 13:13:07",312743,"29.12.2023",Confluence [115680],Junior [115638]
User:4489,Да,500,"29.12.2023 13:13:07",312744,"29.12.2023",Git [239030],Junior [115638]
User:4489,Да,500,"29.12.2023 13:13:07",312745,"29.12.2023",Jira [115675],Junior [115638]
User:4489,Да,500,"29.12.2023 13:13:07",312746,"29.12.2023",SQL/dbeaver [239031],Junior [115638]
User:4489,Да,500,"29.12.2023 13:13:07",312747,"29.12.2023",VSCode [115687],Junior [115638]
User:1430,Да,500,"29.12.2023 12:03:07",312705,"01.09.2018",Confluence [115680],Senior [115640]
User:1430,Да,500,"29.12.2023 12:03:07",312706,"01.09.2018",Asana [216071],Middle [115639]
User:1430,Да,500,"29.12.2023 12:03:07",312707,"01.09.2018",Draw. Io [115686],Expert [115641]
User:1430,Да,500,"29.12.2023 12:03:07",312708,"01.09.2020",Figma [239029],Junior [115638]
User:1430,Да,500,"29.12.2023 12:03:07",312709,"01.12.2020",Git [239030],Junior [115638]
User:1430,Да,500,"29.12.2023 12:03:07",312710,"01.09.2018",Jira [115675],Expert [115641]
User:1430,Да,500,"29.12.2023 12:03:07",312711,"01.09.2018",Miro [216074],Expert [115641]
User:1430,Да,500,"29.12.2023 12:03:07",312712,"01.09.2018",MS Project [115676],Middle [115639]
User:1430,Да,500,"29.12.2023 12:03:07",312713,"01.09.2018",Redmine [115682],Middle [115639]
User:1430,Да,500,"29.12.2023 12:03:07",312714,"01.09.2020",SQL/dbeaver [239031],Middle [115639]
User:1430,Да,500,"29.12.2023 12:03:07",312715,"01.09.2018",TFS [115688],Expert [115641]
User:1430,Да,500,"29.12.2023 12:03:07",312716,"01.09.2019",Trello [115683],Senior [115640]
User:1430,Да,500,"29.12.2023 12:03:07",312717,"01.09.2018",Visio [115679],Middle [115639]
User:1430,Да,500,"29.12.2023 12:03:07",312737,"01.01.2018",Другое [115689],Middle [115639]
User:1430,Да,500,"29.12.2023 12:02:55",312736,"01.01.2018",Другое [115689],Middle [115639]
User:4493,Да,500,"28.12.2023 18:52:14",312614,"28.12.2023",Figma [239029],Junior [115638]
User:4493,Да,500,"28.12.2023 18:52:14",312615,"28.12.2023",Jira [115675],Novice [115637]
User:4493,Да,500,"28.12.2023 18:52:14",312616,"28.12.2023",SQL/dbeaver [239031],Middle [115639]
User:4493,Да,500,"28.12.2023 18:52:14",312617,"28.12.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4578,Да,500,"28.12.2023 18:35:16",312605,"01.11.2019",Confluence [115680],Middle [115639]
User:3397,Да,500,"28.12.2023 18:31:12",312576,"09.11.2020","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3397,Да,500,"28.12.2023 18:31:12",312577,"01.07.2021",Confluence [115680],Junior [115638]
User:3397,Да,500,"28.12.2023 18:31:12",312578,"01.07.2021",Jira [115675],Junior [115638]
User:3397,Да,500,"28.12.2023 18:31:12",312595,"01.07.2021",Visio [115679],Junior [115638]
User:3397,Да,500,"28.12.2023 18:31:12",312596,"04.07.2022",Другое [115689],Junior [115638]
User:3397,Да,500,"28.12.2023 18:31:12",312597,"09.11.2021",Miro [216074],Junior [115638]
User:3958,Да,500,"27.12.2023 16:25:31",249525,"18.11.2022",Access [239027],Junior [115638]
User:3958,Да,500,"27.12.2023 16:25:31",249526,"18.11.2022",Confluence [115680],Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",249527,"18.11.2022","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",249528,"18.11.2022",Figma [239029],Junior [115638]
User:3958,Да,500,"27.12.2023 16:25:31",249529,"18.11.2022",Git [239030],Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",249533,"18.11.2022",Visio [115679],Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",312416,"18.11.2022",Jira [115675],Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",312417,"18.11.2022",SQL/dbeaver [239031],Middle [115639]
User:3958,Да,500,"27.12.2023 16:25:31",312418,"18.11.2022",Pythot/pytest [239032],Middle [115639]
User:1335,Да,500,"27.12.2023 15:24:40",253955,"21.11.2022",Access [239027],Junior [115638]
User:1335,Да,500,"27.12.2023 15:24:40",253956,"21.11.2022",Другое [115689],Middle [115639]
User:1335,Да,500,"27.12.2023 15:24:40",253959,"21.11.2022",Jira [115675],Junior [115638]
User:1335,Да,500,"27.12.2023 15:24:40",253960,"21.11.2022",Trello [115683],Junior [115638]
User:1335,Да,500,"27.12.2023 15:24:40",253961,"21.11.2022",Visio [115679],Novice [115637]
User:4504,Да,500,"27.12.2023 13:13:41",312362,"27.12.2023",Pythot/pytest [239032],Junior [115638]
User:4504,Да,500,"27.12.2023 13:13:41",312363,"27.12.2023",Draw. Io [115686],Junior [115638]
User:4504,Да,500,"27.12.2023 13:13:41",312364,"27.12.2023",Figma [239029],Junior [115638]
User:4504,Да,500,"27.12.2023 13:13:41",312365,"27.12.2023",SQL/dbeaver [239031],Middle [115639]
User:4504,Да,500,"27.12.2023 13:13:41",312366,"27.12.2023",VSCode [115687],Senior [115640]
User:4500,Да,500,"27.12.2023 11:37:16",312306,"27.12.2023",Git [239030],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:37:16",312311,"27.12.2023",SQL/dbeaver [239031],Junior [115638]
User:4500,Да,500,"27.12.2023 11:37:16",312321,"04.09.2023",Другое [115689],Junior [115638]
User:4500,Да,500,"27.12.2023 11:37:16",312322,"04.09.2023",Другое [115689],Junior [115638]
User:4500,Да,500,"27.12.2023 11:37:16",312323,"04.09.2023",Другое [115689],Middle [115639]
User:4516,Да,500,"27.12.2023 11:23:09",312298,"27.12.2023",Git [239030],Junior [115638]
User:4516,Да,500,"27.12.2023 11:23:09",312299,"27.12.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:4516,Да,500,"27.12.2023 11:23:09",312300,"27.12.2023",SQL/dbeaver [239031],Junior [115638]
User:4516,Да,500,"27.12.2023 11:23:09",312301,"27.12.2023",TestIT [239033],Junior [115638]
User:4194,Да,500,"26.12.2023 12:47:58",312131,"01.12.2023",Confluence [115680],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312132,"01.12.2023",Draw. Io [115686],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312133,"01.12.2022",Figma [239029],Novice [115637]
User:4194,Да,500,"26.12.2023 12:47:58",312134,"01.12.2023",Jira [115675],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312135,"01.12.2023",Miro [216074],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312136,"01.12.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4194,Да,500,"26.12.2023 12:47:58",312137,"01.12.2023",TFS [115688],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312138,"01.11.2023",Redmine [115682],Использовал на проекте [283045]
User:4194,Да,500,"26.12.2023 12:47:58",312139,"01.12.2023",Trello [115683],Middle [115639]
User:4194,Да,500,"26.12.2023 12:47:58",312140,"01.07.2022",Visio [115679],Middle [115639]
User:4399,Да,500,"26.12.2023 10:01:36",312072,"26.12.2023",Confluence [115680],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312073,"26.12.2023",Draw. Io [115686],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312074,"26.12.2023",Figma [239029],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312075,"26.12.2023",Draw. Io [115686],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312076,"26.12.2023",Figma [239029],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312078,"26.12.2023",Git [239030],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312079,"26.12.2023",Jira [115675],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312080,"26.12.2023",SQL/dbeaver [239031],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312081,"26.12.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:01:36",312082,"26.12.2023",Visio [115679],Использовал на проекте [283045]
User:3931,Да,500,"25.12.2023 19:02:37",311989,"25.12.2018",Git [239030],Senior [115640]
User:3868,Да,500,"21.12.2023 15:52:36",311442,"16.12.2020",Figma [239029],Senior [115640]
User:3868,Да,500,"21.12.2023 15:52:36",311443,"13.12.2017","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:3868,Да,500,"21.12.2023 15:52:36",311644,"07.12.2016",Trello [115683],Middle [115639]
User:3868,Да,500,"21.12.2023 15:52:36",311645,"07.12.2016",Visio [115679],Novice [115637]
User:3868,Да,500,"21.12.2023 15:52:35",311440,"02.12.2019",Git [239030],Senior [115640]
User:3868,Да,500,"21.12.2023 15:52:35",311441,"06.12.2022",Miro [216074],Middle [115639]
User:3868,Да,500,"21.12.2023 15:52:32",311642,"07.12.2016",Trello [115683],Middle [115639]
User:3868,Да,500,"21.12.2023 15:52:32",311643,"07.12.2016",Visio [115679],Novice [115637]
User:2858,Да,500,"21.12.2023 12:16:36",311540,"01.01.2017",Bizagi [115685],Expert [115641]
User:2858,Да,500,"21.12.2023 12:16:36",311541,"01.03.2010",Business Studio [115681],Использовал на проекте [283045]
User:2858,Да,500,"21.12.2023 12:16:36",311542,"01.08.2021",Figma [239029],Использовал на проекте [283045]
User:2858,Да,500,"21.12.2023 12:16:36",311543,"01.01.2020",Draw. Io [115686],Использовал на проекте [283045]
User:2858,Да,500,"21.12.2023 12:16:36",311544,"01.02.2018",Git [239030],Junior [115638]
User:2858,Да,500,"21.12.2023 12:16:36",311545,"01.01.2017",Jira [115675],Senior [115640]
User:2858,Да,500,"21.12.2023 12:16:36",311546,"01.01.2001","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Expert [115641]
User:2858,Да,500,"21.12.2023 12:16:36",311547,"01.06.2018",TFS [115688],Middle [115639]
User:2858,Да,500,"21.12.2023 12:16:36",311548,"04.12.2014",Visio [115679],Senior [115640]
User:3398,Да,500,"20.12.2023 14:09:30",311384,"30.06.2021",Draw. Io [115686],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311385,"21.02.2022",Confluence [115680],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311386,"12.11.2020","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311387,"22.04.2021",Figma [239029],Junior [115638]
User:3398,Да,500,"20.12.2023 14:09:30",311388,"17.08.2022",Jira [115675],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311389,"22.05.2019",VSCode [115687],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311390,"22.07.2021",Miro [216074],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311391,"22.07.2021",Другое [115689],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311392,"17.03.2021",Другое [115689],Middle [115639]
User:3398,Да,500,"20.12.2023 14:09:30",311393,"14.05.2020",Другое [115689],Middle [115639]
User:4637,Да,500,"12.12.2023 16:36:20",309406,"12.12.2023",Jira [115675],Junior [115638]
User:4637,Да,500,"12.12.2023 16:36:20",309407,"12.12.2023",Visio [115679],Middle [115639]
User:4637,Да,500,"12.12.2023 16:36:20",309408,"12.12.2023",Confluence [115680],Novice [115637]
User:4559,Да,500,"11.12.2023 12:46:46",305044,"10.11.2023",Git [239030],Middle [115639]
User:4559,Да,500,"11.12.2023 12:46:46",305045,"10.11.2023",Jira [115675],Middle [115639]
User:4559,Да,500,"11.12.2023 12:46:46",309064,"10.11.2023",Figma [239029],Middle [115639]
User:4559,Да,500,"11.12.2023 12:46:46",309065,"10.11.2023",VSCode [115687],Middle [115639]
User:4559,Да,500,"11.12.2023 12:46:46",309066,"10.11.2023",Miro [216074],Использовал на проекте [283045]
User:4559,Да,500,"11.12.2023 12:46:46",309067,"10.11.2023",Confluence [115680],Использовал на проекте [283045]
User:790,Да,500,"08.12.2023 12:16:49",308830,"27.10.2023",Draw. Io [115686],Middle [115639]
User:790,Да,500,"08.12.2023 12:16:49",308831,"27.10.2023",Miro [216074],Junior [115638]
User:790,Да,500,"08.12.2023 12:16:49",308832,"27.10.2023",Redmine [115682],Expert [115641]
User:790,Да,500,"08.12.2023 12:16:49",308833,"27.10.2023",Visio [115679],Middle [115639]
User:790,Да,500,"08.12.2023 12:16:49",308834,"27.10.2023",Jira [115675],Middle [115639]
User:790,Да,500,"08.12.2023 12:16:49",308835,"27.10.2023",Figma [239029],Junior [115638]
User:790,Да,500,"08.12.2023 12:16:49",308836,"27.10.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:790,Да,500,"08.12.2023 12:16:49",308837,"27.10.2023",Confluence [115680],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297244,"01.09.2023",Confluence [115680],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297245,"01.09.2023",Git [239030],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297246,"01.09.2023",Jira [115675],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297248,"01.09.2023",Trello [115683],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297249,"01.09.2023",VSCode [115687],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297250,"01.09.2023",Figma [239029],Junior [115638]
User:4409,Да,500,"07.12.2023 12:22:46",297895,"01.09.2023",SQL/dbeaver [239031],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",297896,"01.09.2023",Miro [216074],Middle [115639]
User:4409,Да,500,"07.12.2023 12:22:46",308717,"01.09.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4583,Да,500,"04.12.2023 10:13:00",308028,"04.12.2023",Git [239030],Junior [115638]
User:4583,Да,500,"04.12.2023 10:13:00",308029,"04.12.2023",SQL/dbeaver [239031],Junior [115638]
User:4583,Да,500,"04.12.2023 10:13:00",308030,"04.12.2023",VSCode [115687],Novice [115637]
User:4401,Да,500,"01.12.2023 14:23:29",307847,"25.07.2022",Git [239030],Junior [115638]
User:4594,Да,500,"30.11.2023 16:40:33",307726,"30.11.2023",Jira [115675],Senior [115640]
User:4594,Да,500,"30.11.2023 16:40:33",307728,"30.11.2023",TFS [115688],Middle [115639]
User:4594,Да,500,"30.11.2023 16:40:33",307729,"30.11.2023",Draw. Io [115686],Middle [115639]
User:4594,Да,500,"30.11.2023 16:40:33",307730,"30.11.2023",Confluence [115680],Senior [115640]
User:4594,Да,500,"30.11.2023 16:40:33",307731,"30.11.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4594,Да,500,"30.11.2023 16:40:33",307732,"30.11.2023",SQL/dbeaver [239031],Использовал на проекте [283045]
User:4594,Да,500,"30.11.2023 16:40:33",307733,"30.11.2023",Git [239030],Использовал на проекте [283045]
User:4594,Да,500,"30.11.2023 16:40:33",307734,"30.11.2023",Другое [115689],Использовал на проекте [283045]
User:4594,Да,500,"30.11.2023 16:40:33",307735,"30.11.2023",Другое [115689],Senior [115640]
User:312,Да,500,"24.11.2023 13:06:07",252744,"21.11.2022",Figma [239029],Novice [115637]
User:312,Да,500,"24.11.2023 13:06:07",252745,"21.11.2022",Git [239030],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",252746,"21.11.2022",Jira [115675],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",252747,"21.11.2022",SQL/dbeaver [239031],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",252748,"21.11.2022",Visio [115679],Middle [115639]
User:312,Да,500,"24.11.2023 13:06:07",287251,"10.07.2023",Другое [115689],""
User:312,Да,500,"24.11.2023 13:06:07",287252,"10.07.2023",Miro [216074],""
User:312,Да,500,"24.11.2023 13:06:07",287253,"10.07.2023",Другое [115689],""
User:312,Да,500,"24.11.2023 13:06:07",287254,"10.07.2023",Другое [115689],Middle [115639]
User:312,Да,500,"24.11.2023 13:06:07",287255,"10.07.2023",Другое [115689],""
User:312,Да,500,"24.11.2023 13:06:07",287256,"10.07.2023",Другое [115689],""
User:312,Да,500,"24.11.2023 13:06:07",287891,"10.07.2023",Другое [115689],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",287892,"10.07.2023",Miro [216074],Senior [115640]
User:312,Да,500,"24.11.2023 13:06:07",287893,"10.07.2023",Другое [115689],Middle [115639]
User:312,Да,500,"24.11.2023 13:06:07",287894,"10.07.2023",Другое [115689],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",287895,"10.07.2023",Другое [115689],Junior [115638]
User:312,Да,500,"24.11.2023 13:06:07",287914,"10.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:312,Да,500,"24.11.2023 13:06:07",306931,"21.11.2022",SQL/dbeaver [239031],Middle [115639]
User:312,Да,500,"24.11.2023 13:06:07",306932,"10.07.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:312,Да,500,"24.11.2023 13:06:07",306933,"24.11.2023",Другое [115689],Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306418,"21.11.2023",VSCode [115687],Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306419,"21.11.2023",Visio [115679],Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306420,"21.11.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306421,"21.11.2023",MS Project [115676],Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306422,"21.11.2023",Draw. Io [115686],Middle [115639]
User:3591,Да,500,"21.11.2023 10:31:25",306423,"21.11.2023",Другое [115689],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305893,"15.11.2023",Access [239027],Senior [115640]
User:4021,Да,500,"15.11.2023 18:32:10",305894,"15.11.2023",Asana [216071],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305895,"15.11.2023",Confluence [115680],Senior [115640]
User:4021,Да,500,"15.11.2023 18:32:10",305896,"15.11.2023",Draw. Io [115686],Senior [115640]
User:4021,Да,500,"15.11.2023 18:32:10",305897,"15.11.2023",Figma [239029],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305898,"15.11.2023",Miro [216074],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305899,"15.11.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",Senior [115640]
User:4021,Да,500,"15.11.2023 18:32:10",305900,"15.11.2023",MS Project [115676],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305901,"15.11.2023",Pythot/pytest [239032],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305902,"15.11.2023",Redmine [115682],Использовал на проекте [283045]
User:4021,Да,500,"15.11.2023 18:32:10",305903,"15.11.2023",SQL/dbeaver [239031],Middle [115639]
User:4021,Да,500,"15.11.2023 18:32:10",305904,"15.11.2023",Trello [115683],Senior [115640]
User:4021,Да,500,"15.11.2023 18:32:10",305905,"15.11.2023",VSCode [115687],Middle [115639]
User:2743,Да,500,"15.11.2023 18:13:08",305836,"15.11.2023",Jira [115675],""
User:2743,Да,500,"15.11.2023 18:13:08",305837,"15.11.2023",Git [239030],""
User:2743,Да,500,"15.11.2023 18:13:08",305843,"15.11.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:2743,Да,500,"15.11.2023 18:13:08",305844,"15.11.2023",Redmine [115682],""
User:2743,Да,500,"15.11.2023 18:13:08",305845,"15.11.2023",SQL/dbeaver [239031],""
User:2743,Да,500,"15.11.2023 18:13:08",305846,"15.11.2023",Visio [115679],""
User:2743,Да,500,"15.11.2023 18:13:08",305847,"15.11.2023",Pythot/pytest [239032],""
User:2743,Да,500,"15.11.2023 18:12:58",305838,"15.11.2023","MS Office (Word, Excel, PowerPoint, OneNote) [115677]",""
User:2743,Да,500,"15.11.2023 18:12:58",305839,"15.11.2023",Redmine [115682],""
User:2743,Да,500,"15.11.2023 18:12:58",305840,"15.11.2023",SQL/dbeaver [239031],""
User:2743,Да,500,"15.11.2023 18:12:58",305841,"15.11.2023",Visio [115679],""
User:2743,Да,500,"15.11.2023 18:12:58",305842,"15.11.2023",Pythot/pytest [239032],""
User:4363,Да,500,"14.11.2023 13:30:26",305516,"14.11.2023",Draw. Io [115686],Middle [115639]
