"User ID","активность","Сорт.","Дата изм.","id","дата","платформы","Уровень знаний"
4113,Да,500,"19.05.2023 01:17:04",274813,"19.05.2023",Oracle [115671],Middle [115639]
4113,Да,500,"19.05.2023 01:17:04",274814,"19.05.2023",SAS [239045],Novice [115637]
4113,Да,500,"19.05.2023 01:17:04",274815,"19.05.2023",MS SQL Server [239039],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",254043,"18.05.2023",SAP [115663],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",254045,"18.05.2023","1С Документооборот [115668]",Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",274632,"18.05.2023",Power BI [115660],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",274633,"18.05.2023",MS SQL Server [239039],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",274634,"18.05.2023",MS SQL Server Master Data Services (MDS) [239040],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",274635,"18.05.2023",Oracle [115671],Middle [115639]
4054,Да,500,"18.05.2023 10:13:37",274636,"18.05.2023",Yandex Cloud [239047],Junior [115638]
4054,Да,500,"18.05.2023 10:13:37",274637,"18.05.2023",Tableau [115664],Junior [115638]
3909,Да,500,"11.05.2023 09:15:29",273644,"11.05.2023","1C ERP [115665]",Middle [115639]
3909,Да,500,"11.05.2023 09:15:29",273645,"11.05.2023",Ibm Cognos/ Ibm Planning Analytics [115673],Middle [115639]
3909,Да,500,"11.05.2023 09:15:29",273648,"11.05.2023","1С УПП [115666]",Middle [115639]
3909,Да,500,"11.05.2023 09:15:29",273649,"11.05.2023",Luxms BI [239036],Junior [115638]
3909,Да,500,"11.05.2023 09:15:29",273650,"11.05.2023",MS Power BI [239038],Junior [115638]
3909,Да,500,"11.05.2023 09:15:29",273651,"11.05.2023",MS SQL Server [239039],Junior [115638]
3909,Да,500,"11.05.2023 09:15:29",273652,"11.05.2023",MS Dynamics AX [115655],Middle [115639]
3909,Да,500,"11.05.2023 09:15:29",273653,"11.05.2023",Qlik Sense [115661],Junior [115638]
3909,Да,500,"11.05.2023 09:15:29",273654,"11.05.2023",SAP [115663],Middle [115639]
4316,Да,500,"10.05.2023 10:48:08",273501,"10.05.2023",Bitrix [115650],Junior [115638]
4303,Да,500,"05.05.2023 10:34:29",273299,"05.05.2023",Yandex Cloud [239047],Middle [115639]
4303,Да,500,"05.05.2023 10:34:29",273300,"05.05.2023",Другое [115674],Middle [115639]
436,Да,500,"09.02.2023 18:01:00",262795,"09.02.2023",MS Sharepoint [115658],Expert [115641]
436,Да,500,"09.02.2023 18:01:00",262798,"09.02.2023",OpenSource [239048],Junior [115638]
898,Да,500,"12.01.2023 20:00:28",228599,"03.10.2022",Tableau [115664],Novice [115637]
898,Да,500,"12.01.2023 20:00:28",259784,"19.12.2016",Microsoft SQL Server Reporting Services (SSRS) [239043],Senior [115640]
898,Да,500,"12.01.2023 20:00:28",259785,"19.12.2016",MS SQL Server [239039],Senior [115640]
898,Да,500,"12.01.2023 20:00:27",225332,"19.12.2016",Manhattan SCALE [115653],Senior [115640]
898,Да,500,"12.01.2023 20:00:27",228598,"03.10.2022",Power BI [115660],Novice [115637]
3762,Да,500,"15.12.2022 14:51:21",257398,"15.12.2022",MS SQL Server [239039],Junior [115638]
3762,Да,500,"15.12.2022 14:51:21",257399,"15.12.2022",Qlik [239044],Junior [115638]
3657,Да,500,"15.12.2022 14:45:12",257386,"15.12.2022",Qlik [239044],Middle [115639]
3094,Да,500,"15.12.2022 14:40:03",257371,"15.12.2022",MS Azure [239037],Junior [115638]
3094,Да,500,"15.12.2022 14:40:03",257372,"15.12.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3094,Да,500,"15.12.2022 14:40:03",257373,"15.12.2022",MS SQL Server Analysis Services (SSAS) [239041],Expert [115641]
3094,Да,500,"15.12.2022 14:40:03",257374,"15.12.2022",MS SQL Server [239039],Junior [115638]
4163,Да,500,"15.12.2022 14:32:53",257333,"15.12.2022",Arenadata [239034],Junior [115638]
4163,Да,500,"15.12.2022 14:32:53",257334,"15.12.2022",MS SQL Server [239039],Middle [115639]
4163,Да,500,"15.12.2022 14:32:53",257335,"15.12.2022",MS SQL Server Master Data Services (MDS) [239040],Junior [115638]
4163,Да,500,"15.12.2022 14:32:53",257336,"15.12.2022",Oracle [115671],Senior [115640]
4163,Да,500,"15.12.2022 14:32:53",257337,"15.12.2022",Qlik [239044],Senior [115640]
4163,Да,500,"15.12.2022 14:32:53",257338,"15.12.2022",SAS [239045],Junior [115638]
3443,Да,500,"15.12.2022 14:26:38",257283,"15.12.2022",MS SQL Server [239039],Middle [115639]
3443,Да,500,"15.12.2022 14:26:38",257284,"15.12.2022",MS SQL Server Master Data Services (MDS) [239040],Middle [115639]
3443,Да,500,"15.12.2022 14:26:38",257285,"15.12.2022",Oracle [115671],Junior [115638]
4145,Да,500,"15.12.2022 14:08:19",257243,"15.12.2022",MS Power BI [239038],Junior [115638]
4145,Да,500,"15.12.2022 14:08:19",257244,"15.12.2022",MS SQL Server [239039],Middle [115639]
4145,Да,500,"15.12.2022 14:08:19",257245,"15.12.2022",Qlik [239044],Junior [115638]
4150,Да,500,"15.12.2022 13:53:00",257220,"15.12.2022",MS Azure [239037],Junior [115638]
4150,Да,500,"15.12.2022 13:53:00",257221,"15.12.2022",MS SQL Server [239039],Middle [115639]
4150,Да,500,"15.12.2022 13:53:00",257222,"15.12.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
3011,Да,500,"15.12.2022 13:46:54",257201,"15.12.2022",Arenadata [239034],Junior [115638]
3573,Да,500,"15.12.2022 13:04:25",257042,"15.12.2022",Arenadata [239034],Middle [115639]
3573,Да,500,"15.12.2022 13:04:25",257043,"15.12.2022",MS Azure [239037],Middle [115639]
3573,Да,500,"15.12.2022 13:04:25",257044,"15.12.2022",MS SQL Server [239039],Senior [115640]
3573,Да,500,"15.12.2022 13:04:25",257045,"15.12.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Senior [115640]
3573,Да,500,"15.12.2022 13:04:25",257046,"15.12.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Senior [115640]
3573,Да,500,"15.12.2022 13:04:25",257047,"15.12.2022",Oracle [115671],Middle [115639]
3573,Да,500,"15.12.2022 13:04:25",257048,"15.12.2022",Yandex Cloud [239047],Novice [115637]
4149,Да,500,"15.12.2022 12:40:40",256949,"15.12.2022",MS Power BI [239038],Junior [115638]
4149,Да,500,"15.12.2022 12:40:40",256950,"15.12.2022",MS SQL Server [239039],Middle [115639]
4149,Да,500,"15.12.2022 12:40:40",256951,"15.12.2022",Oracle [115671],Junior [115638]
3833,Да,500,"09.12.2022 21:47:08",256301,"21.11.2022",Luxms BI [239036],Novice [115637]
3833,Да,500,"09.12.2022 21:47:08",256302,"21.11.2022",MS SQL Server [239039],Junior [115638]
3833,Да,500,"09.12.2022 21:47:08",256303,"21.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3833,Да,500,"09.12.2022 21:47:08",256304,"21.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3833,Да,500,"09.12.2022 21:47:08",256305,"21.11.2022",Oracle [115671],Novice [115637]
3833,Да,500,"09.12.2022 21:47:08",256306,"21.11.2022",OpenSource [239048],""
3734,Да,500,"30.11.2022 10:38:06",255043,"21.11.2022",Informatica [239035],Novice [115637]
3734,Да,500,"30.11.2022 10:38:06",255044,"21.11.2022",MS Power BI [239038],""
3734,Да,500,"30.11.2022 10:38:06",255045,"21.11.2022",Oracle [115671],Junior [115638]
3734,Да,500,"30.11.2022 10:38:06",255046,"21.11.2022",Qlik [239044],""
4015,Да,500,"30.11.2022 00:15:44",254807,"21.11.2022",OpenSource [239048],""
3635,Да,500,"29.11.2022 23:49:19",254752,"21.11.2022",Informatica [239035],Junior [115638]
3635,Да,500,"29.11.2022 23:49:19",254753,"21.11.2022",MS SQL Server [239039],Senior [115640]
3635,Да,500,"29.11.2022 23:49:19",254754,"21.11.2022",Oracle [115671],Middle [115639]
3619,Да,500,"29.11.2022 23:27:04",254712,"21.11.2022",MS SQL Server [239039],Junior [115638]
3619,Да,500,"29.11.2022 23:27:04",254714,"21.11.2022",OpenSource [239048],""
4031,Да,500,"29.11.2022 22:57:04",254625,"21.11.2022",MS Azure [239037],Middle [115639]
4031,Да,500,"29.11.2022 22:57:04",254627,"21.11.2022",MS SQL Server [239039],Middle [115639]
3751,Да,500,"29.11.2022 17:00:15",254521,"21.11.2022",Luxms BI [239036],""
3581,Да,500,"29.11.2022 13:35:58",254355,"21.11.2022",MS SQL Server [239039],""
3581,Да,500,"29.11.2022 13:35:58",254356,"21.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],""
3581,Да,500,"29.11.2022 13:35:58",254357,"21.11.2022",Oracle [115671],""
3581,Да,500,"29.11.2022 13:35:57",254352,"21.11.2022",Informatica [239035],""
4054,Да,500,"28.11.2022 17:22:56",254036,"21.11.2022",Power BI [115660],Junior [115638]
4054,Да,500,"28.11.2022 17:22:56",254037,"21.11.2022",MS SQL Server [239039],Junior [115638]
4054,Да,500,"28.11.2022 17:22:56",254038,"21.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
4054,Да,500,"28.11.2022 17:22:56",254042,"21.11.2022",Oracle [115671],""
4054,Да,500,"28.11.2022 17:22:56",254044,"21.11.2022",Yandex Cloud [239047],Novice [115637]
3748,Да,500,"28.11.2022 14:42:10",253879,"21.11.2022",MS SQL Server [239039],""
3748,Да,500,"28.11.2022 14:42:10",253880,"21.11.2022",Oracle [115671],""
3748,Да,500,"28.11.2022 14:42:10",253881,"21.11.2022",OpenSource [239048],""
3640,Да,500,"28.11.2022 11:22:43",253647,"21.11.2022",MS Power BI [239038],Junior [115638]
3640,Да,500,"28.11.2022 11:22:43",253648,"21.11.2022",MS SQL Server [239039],Junior [115638]
3640,Да,500,"28.11.2022 11:22:43",253649,"21.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
3640,Да,500,"28.11.2022 11:22:43",253650,"21.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3640,Да,500,"28.11.2022 11:22:43",253651,"21.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
3640,Да,500,"28.11.2022 11:22:43",253652,"21.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],""
3640,Да,500,"28.11.2022 11:22:43",253653,"21.11.2022",Qlik [239044],""
3800,Да,500,"27.11.2022 22:24:04",253504,"21.11.2022",MS SQL Server [239039],Junior [115638]
3800,Да,500,"27.11.2022 22:24:04",253505,"21.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
3800,Да,500,"27.11.2022 22:24:04",253506,"21.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3800,Да,500,"27.11.2022 22:24:04",253507,"21.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3800,Да,500,"27.11.2022 22:24:04",253508,"21.11.2022",Oracle [115671],Novice [115637]
1601,Да,500,"27.11.2022 00:37:09",237514,"29.08.2022",Другое [115674],""
1601,Да,500,"27.11.2022 00:37:09",237516,"29.08.2022",Qlik View [115662],""
1601,Да,500,"27.11.2022 00:37:09",237517,"29.08.2022",Qlik Sense [115661],""
1601,Да,500,"27.11.2022 00:37:09",237520,"29.08.2022","1C ERP [115665]",""
1601,Да,500,"27.11.2022 00:37:09",237521,"29.08.2022",Другое [115674],""
1601,Да,500,"27.11.2022 00:37:09",253334,"26.11.2022",MS Power BI [239038],""
3460,Да,500,"26.11.2022 23:57:07",253287,"21.11.2022",MS Azure [239037],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253288,"26.11.2022",MS Power BI [239038],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253289,"26.11.2022",MS SQL Server [239039],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253290,"26.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253291,"26.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253292,"26.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253293,"26.11.2022",Oracle [115671],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253294,"26.11.2022",Qlik [239044],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253295,"26.11.2022",Yandex Cloud [239047],Novice [115637]
3460,Да,500,"26.11.2022 23:57:07",253296,"26.11.2022",OpenSource [239048],""
3832,Да,500,"26.11.2022 23:36:09",253200,"26.11.2022",MS SQL Server [239039],Novice [115637]
3832,Да,500,"26.11.2022 23:36:09",253208,"26.11.2022",VK Cloud [239046],Novice [115637]
3832,Да,500,"26.11.2022 23:36:09",253209,"26.11.2022",Yandex Cloud [239047],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253132,"26.11.2022",Arenadata [239034],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253133,"26.11.2022",Luxms BI [239036],""
3729,Да,500,"26.11.2022 23:08:27",253134,"26.11.2022",MS Power BI [239038],Middle [115639]
3729,Да,500,"26.11.2022 23:08:27",253135,"26.11.2022",MS SQL Server [239039],Middle [115639]
3729,Да,500,"26.11.2022 23:08:27",253136,"26.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253137,"26.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253138,"26.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253139,"26.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253140,"26.11.2022",Oracle [115671],Junior [115638]
3729,Да,500,"26.11.2022 23:08:27",253141,"26.11.2022",Qlik [239044],Junior [115638]
3729,Да,500,"26.11.2022 23:08:27",253142,"26.11.2022",SAS [239045],Novice [115637]
3729,Да,500,"26.11.2022 23:08:27",253143,"26.11.2022",OpenSource [239048],""
3676,Да,500,"24.11.2022 23:54:35",252848,"21.11.2022",Arenadata [239034],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252849,"21.11.2022",Informatica [239035],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252850,"21.11.2022",Luxms BI [239036],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252851,"21.11.2022",MS Azure [239037],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252852,"21.11.2022",MS Power BI [239038],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252853,"21.11.2022",MS SQL Server [239039],Middle [115639]
3676,Да,500,"24.11.2022 23:54:35",252854,"21.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252855,"21.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252856,"21.11.2022",Oracle [115671],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252857,"21.11.2022",Qlik [239044],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252858,"21.11.2022",Yandex Cloud [239047],Novice [115637]
3676,Да,500,"24.11.2022 23:54:35",252859,"21.11.2022",OpenSource [239048],""
3676,Да,500,"24.11.2022 23:54:35",252860,"21.11.2022",Другое [115674],""
1062,Да,500,"24.11.2022 21:30:15",252644,"21.11.2022",SAS [239045],""
517,Да,500,"24.11.2022 14:35:25",252569,"21.11.2022",MS SQL Server [239039],""
517,Да,500,"24.11.2022 14:35:25",252571,"21.11.2022",OpenSource [239048],""
517,Да,500,"24.11.2022 14:35:24",252568,"21.11.2022",Luxms BI [239036],""
3821,Да,500,"24.11.2022 00:26:18",252403,"23.11.2022",MS Power BI [239038],Junior [115638]
3821,Да,500,"24.11.2022 00:26:18",252404,"23.11.2022",MS SQL Server [239039],""
3821,Да,500,"24.11.2022 00:26:18",252408,"23.11.2022",Yandex Cloud [239047],""
3821,Да,500,"24.11.2022 00:26:18",252409,"23.11.2022",OpenSource [239048],""
1643,Да,500,"22.11.2022 20:42:52",252074,"21.11.2022",MS Azure [239037],Novice [115637]
1643,Да,500,"22.11.2022 20:42:52",252075,"21.11.2022",MS SQL Server [239039],Middle [115639]
1643,Да,500,"22.11.2022 20:42:52",252076,"21.11.2022",MS Power BI [239038],Junior [115638]
1643,Да,500,"22.11.2022 20:42:52",252077,"21.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
1643,Да,500,"22.11.2022 20:42:52",252078,"21.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Middle [115639]
1643,Да,500,"22.11.2022 20:42:52",252079,"21.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
1643,Да,500,"22.11.2022 20:42:52",252080,"21.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
1643,Да,500,"22.11.2022 20:42:52",252081,"21.11.2022",Oracle [115671],Junior [115638]
1643,Да,500,"22.11.2022 20:42:52",252082,"21.11.2022",Yandex Cloud [239047],Novice [115637]
1643,Да,500,"22.11.2022 20:42:52",252083,"21.11.2022",OpenSource [239048],""
1643,Да,500,"22.11.2022 20:42:52",252084,"21.11.2022",Другое [115674],""
3540,Да,500,"22.11.2022 00:51:42",251572,"21.11.2022",Luxms BI [239036],Novice [115637]
3540,Да,500,"22.11.2022 00:51:42",251573,"21.11.2022",MS Power BI [239038],Novice [115637]
3540,Да,500,"22.11.2022 00:51:42",251574,"21.11.2022",MS SQL Server [239039],Novice [115637]
3540,Да,500,"22.11.2022 00:51:42",251575,"21.11.2022",Qlik [239044],Novice [115637]
3310,Да,500,"22.11.2022 00:05:32",251496,"20.11.2022",Luxms BI [239036],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251497,"20.11.2022",MS Azure [239037],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251498,"20.11.2022",MS Power BI [239038],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251499,"20.11.2022",MS SQL Server [239039],Middle [115639]
3310,Да,500,"22.11.2022 00:05:32",251500,"20.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251501,"20.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251502,"20.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251503,"20.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251504,"20.11.2022",Oracle [115671],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251505,"20.11.2022",Qlik [239044],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251506,"20.11.2022",SAS [239045],Junior [115638]
3310,Да,500,"22.11.2022 00:05:32",251507,"20.11.2022",VK Cloud [239046],Middle [115639]
3310,Да,500,"22.11.2022 00:05:32",251508,"20.11.2022",Yandex Cloud [239047],Middle [115639]
3310,Да,500,"22.11.2022 00:05:32",251509,"20.11.2022",OpenSource [239048],""
3310,Да,500,"22.11.2022 00:05:32",251510,"20.11.2022",Другое [115674],Middle [115639]
3670,Да,500,"21.11.2022 17:46:36",251344,"21.11.2022",Oracle [115671],""
3670,Да,500,"21.11.2022 17:46:36",251345,"21.11.2022",OpenSource [239048],""
3670,Да,500,"21.11.2022 17:46:36",251346,"21.11.2022",Другое [115674],""
3670,Да,500,"21.11.2022 17:46:35",251343,"21.11.2022",MS SQL Server [239039],Novice [115637]
1429,Да,500,"21.11.2022 12:37:50",251192,"21.11.2022",Luxms BI [239036],""
1429,Да,500,"21.11.2022 12:37:50",251193,"21.11.2022",Qlik [239044],""
1429,Да,500,"21.11.2022 12:37:50",251194,"21.11.2022",SAS [239045],""
1429,Да,500,"21.11.2022 12:37:50",251195,"21.11.2022",OpenSource [239048],""
3936,Да,500,"21.11.2022 00:44:24",250968,"20.11.2022",MS SQL Server [239039],""
2874,Да,500,"20.11.2022 17:57:44",250749,"18.11.2022",Arenadata [239034],Expert [115641]
2874,Да,500,"20.11.2022 17:57:44",250750,"18.11.2022",Informatica [239035],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250751,"18.11.2022",Luxms BI [239036],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250752,"18.11.2022",MS Azure [239037],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250753,"18.11.2022",MS Power BI [239038],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250754,"18.11.2022",MS SQL Server [239039],Middle [115639]
2874,Да,500,"20.11.2022 17:57:44",250755,"18.11.2022",MS SQL Server Master Data Services (MDS) [239040],Middle [115639]
2874,Да,500,"20.11.2022 17:57:44",250756,"18.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250757,"18.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250758,"18.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250759,"18.11.2022",Oracle [115671],Junior [115638]
2874,Да,500,"20.11.2022 17:57:44",250760,"18.11.2022",Qlik [239044],Senior [115640]
2874,Да,500,"20.11.2022 17:57:44",250761,"18.11.2022",SAS [239045],Novice [115637]
2874,Да,500,"20.11.2022 17:57:44",250762,"18.11.2022",VK Cloud [239046],Novice [115637]
2874,Да,500,"20.11.2022 17:57:44",250763,"18.11.2022",Yandex Cloud [239047],Novice [115637]
2874,Да,500,"20.11.2022 17:57:44",250764,"18.11.2022",OpenSource [239048],""
3681,Да,500,"20.11.2022 17:30:10",250713,"18.11.2022",MS Azure [239037],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250714,"18.11.2022",MS Power BI [239038],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250715,"18.11.2022",MS SQL Server [239039],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250716,"18.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250717,"18.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250718,"18.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Novice [115637]
3681,Да,500,"20.11.2022 17:30:10",250719,"18.11.2022",OpenSource [239048],""
3838,Да,500,"19.11.2022 23:13:12",250489,"19.11.2022",MS SQL Server Master Data Services (MDS) [239040],Novice [115637]
3838,Да,500,"19.11.2022 23:13:12",250490,"19.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Junior [115638]
3838,Да,500,"19.11.2022 23:13:12",250491,"19.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Middle [115639]
3838,Да,500,"19.11.2022 23:13:12",250492,"19.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Middle [115639]
3838,Да,500,"19.11.2022 23:13:12",250493,"19.11.2022",Qlik [239044],Junior [115638]
3838,Да,500,"19.11.2022 23:13:11",250486,"19.11.2022",MS Azure [239037],Junior [115638]
3838,Да,500,"19.11.2022 23:13:11",250487,"19.11.2022",MS Power BI [239038],Junior [115638]
3838,Да,500,"19.11.2022 23:13:11",250488,"19.11.2022",MS SQL Server [239039],Middle [115639]
886,Да,500,"18.11.2022 23:09:15",250121,"18.11.2022",Microsoft SQL Server Integration Services (SSIS) [239042],Expert [115641]
886,Да,500,"18.11.2022 23:09:15",250122,"18.11.2022",Yandex Cloud [239047],Junior [115638]
886,Да,500,"18.11.2022 23:09:15",250123,"18.11.2022",OpenSource [239048],""
886,Да,500,"18.11.2022 23:09:14",250115,"18.11.2022",MS Azure [239037],Expert [115641]
886,Да,500,"18.11.2022 23:09:14",250116,"18.11.2022",MS Power BI [239038],Expert [115641]
886,Да,500,"18.11.2022 23:09:14",250117,"18.11.2022",MS SQL Server [239039],Expert [115641]
886,Да,500,"18.11.2022 23:09:14",250118,"18.11.2022",MS SQL Server Master Data Services (MDS) [239040],Expert [115641]
886,Да,500,"18.11.2022 23:09:14",250119,"18.11.2022",MS SQL Server Analysis Services (SSAS) [239041],Expert [115641]
886,Да,500,"18.11.2022 23:09:14",250120,"18.11.2022",Microsoft SQL Server Reporting Services (SSRS) [239043],Expert [115641]
1635,Да,500,"18.11.2022 20:33:05",235760,"16.08.2022",Nprinting [115659],""
1635,Да,500,"18.11.2022 20:32:19",235758,"16.08.2022",Qlik Sense [115661],""
1635,Да,500,"18.11.2022 20:32:19",235759,"16.08.2022",Qlik View [115662],""
4026,Да,500,"18.11.2022 17:49:43",249991,"18.11.2022",MS SQL Server [239039],Junior [115638]
4026,Да,500,"18.11.2022 17:49:43",249992,"18.11.2022",Oracle [115671],Junior [115638]
4026,Да,500,"18.11.2022 17:49:43",249993,"18.11.2022",Yandex Cloud [239047],Novice [115637]
3116,Да,500,"18.11.2022 17:35:57",193934,"18.11.2022",Qlik View [115662],Middle [115639]
3116,Да,500,"18.11.2022 17:35:57",193935,"18.11.2022",Qlik Sense [115661],Middle [115639]
3116,Да,500,"18.11.2022 17:35:57",193936,"18.11.2022",Luxms BI [239036],Middle [115639]
3116,Да,500,"18.11.2022 17:35:57",249970,"18.11.2022",MS Power BI [239038],""
3116,Да,500,"18.11.2022 17:35:57",249971,"18.11.2022",OpenSource [239048],""
3860,Да,500,"18.11.2022 17:26:42",249953,"18.11.2022",MS Power BI [239038],Novice [115637]
3860,Да,500,"18.11.2022 17:26:42",249954,"18.11.2022",MS SQL Server [239039],Novice [115637]
3860,Да,500,"18.11.2022 17:26:42",249955,"18.11.2022",Qlik [239044],Junior [115638]
4078,Да,500,"18.11.2022 16:44:18",249833,"18.11.2022",MS SQL Server [239039],Novice [115637]
3629,Да,500,"18.11.2022 15:02:43",249709,"18.11.2022",MS SQL Server [239039],Junior [115638]
4048,Да,500,"18.11.2022 14:47:56",249657,"18.11.2022",Arenadata [239034],Junior [115638]
4048,Да,500,"18.11.2022 14:47:56",249658,"18.11.2022",Informatica [239035],Middle [115639]
4048,Да,500,"18.11.2022 14:47:56",249659,"18.11.2022",MS SQL Server [239039],Middle [115639]
4048,Да,500,"18.11.2022 14:47:56",249660,"18.11.2022",Oracle [115671],Middle [115639]
4048,Да,500,"18.11.2022 14:47:56",249661,"18.11.2022",SAS [239045],Novice [115637]
4048,Да,500,"18.11.2022 14:47:56",249662,"18.11.2022",OpenSource [239048],""
3991,Да,500,"18.11.2022 14:30:39",249615,"18.11.2022",SAS [239045],""
4082,Да,500,"18.11.2022 14:13:33",249572,"18.11.2022",Informatica [239035],Junior [115638]
4082,Да,500,"18.11.2022 14:13:33",249573,"18.11.2022",MS Power BI [239038],Middle [115639]
4082,Да,500,"18.11.2022 14:13:33",249574,"18.11.2022",MS SQL Server [239039],""
4082,Да,500,"18.11.2022 14:13:33",249575,"18.11.2022",Oracle [115671],Senior [115640]
4082,Да,500,"18.11.2022 14:13:33",249576,"18.11.2022",Qlik [239044],Junior [115638]
4082,Да,500,"18.11.2022 14:13:33",249577,"18.11.2022",SAS [239045],Junior [115638]
3710,Да,500,"17.11.2022 23:34:31",249311,"17.11.2022",Arenadata [239034],Novice [115637]
3710,Да,500,"17.11.2022 23:34:31",249312,"17.11.2022",MS Azure [239037],Middle [115639]
