"название","активность","Сорт.","Дата изм.","id","дата","технологии","Уровень знаний"
User:4508,Да,500,"09.01.2024 16:32:26",313591,"28.12.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4508,Да,500,"09.01.2024 16:32:26",313592,"28.12.2023",DWH_GreenPlum [238989],Novice [115637]
User:4508,Да,500,"09.01.2024 16:32:26",313593,"28.12.2023",ETL/ELT_Airflow [239008],Novice [115637]
User:4508,Да,500,"09.01.2024 16:32:26",313603,"28.12.2023",ETL/ELT_Kafka [239014],Novice [115637]
User:4504,Да,500,"09.01.2024 13:28:18",312340,"27.12.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4504,Да,500,"09.01.2024 13:28:18",312347,"27.12.2023",DevOps_Docker [239000],Junior [115638]
User:4504,Да,500,"09.01.2024 13:28:18",312348,"27.12.2023",DevOps_GIT [239001],Middle [115639]
User:4504,Да,500,"09.01.2024 13:28:18",312349,"27.12.2023",DevOps_Linux [239003],Middle [115639]
User:4504,Да,500,"09.01.2024 13:28:18",312350,"27.12.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:4504,Да,500,"09.01.2024 13:28:18",312351,"27.12.2023",DevOps_Kubernetes [239002],Novice [115637]
User:4504,Да,500,"09.01.2024 13:28:18",313534,"27.12.2023",Другое [239024],Junior [115638]
User:4512,Да,500,"09.01.2024 12:59:51",313216,"08.01.2024",DevOps_GIT [239001],Junior [115638]
User:4512,Да,500,"09.01.2024 12:59:51",313217,"08.01.2024",DevOps_Linux [239003],Junior [115638]
User:4512,Да,500,"09.01.2024 12:59:51",313218,"08.01.2024",DevOps_PowerShell [239005],Novice [115637]
User:4512,Да,500,"09.01.2024 12:59:51",313219,"08.01.2024",DWH_PostgreSQL [238997],Junior [115638]
User:4512,Да,500,"09.01.2024 12:59:51",313220,"08.01.2024",ETL/ELT_Airflow [239008],Junior [115638]
User:4512,Да,500,"09.01.2024 12:59:51",313523,"08.01.2024",ETL/ELT_Kafka [239014],Novice [115637]
User:4512,Да,500,"09.01.2024 12:59:51",313524,"08.01.2024",ETL/ELT_Spark [239020],Novice [115637]
User:3978,Да,500,"09.01.2024 11:39:23",313462,"09.01.2024",DevOps_GIT [239001],Использовал на проекте [283045]
User:3978,Да,500,"09.01.2024 11:39:23",313463,"09.01.2024",BI_Power BI [238978],Novice [115637]
User:4549,Да,500,"09.01.2024 10:52:38",313423,"09.01.2024",DWH_MSSQL [238994],Junior [115638]
User:4549,Да,500,"09.01.2024 10:52:38",313424,"09.01.2024",BI_Power BI [238978],Middle [115639]
User:4506,Да,500,"08.01.2024 23:54:20",313351,"08.01.2024",DWH_MongoDB [238993],Junior [115638]
User:4506,Да,500,"08.01.2024 23:54:20",313352,"08.01.2024",ETL/ELT_Kafka [239014],Junior [115638]
User:4506,Да,500,"08.01.2024 23:54:20",313353,"08.01.2024",ETL/ELT_Airflow [239008],Junior [115638]
User:4506,Да,500,"08.01.2024 23:54:20",313354,"08.01.2024",DWH_PostgreSQL [238997],Junior [115638]
User:4486,Да,500,"08.01.2024 13:54:36",313280,"08.01.2024",DevOps_Docker [239000],Junior [115638]
User:4486,Да,500,"08.01.2024 13:54:36",313281,"08.01.2024",ETL/ELT_Airflow [239008],Junior [115638]
User:4486,Да,500,"08.01.2024 13:54:36",313282,"08.01.2024",DWH_GreenPlum [238989],Middle [115639]
User:4486,Да,500,"08.01.2024 13:54:36",313283,"08.01.2024",BI_QlikView [238986],Middle [115639]
User:4486,Да,500,"08.01.2024 13:54:36",313284,"08.01.2024",DWH_PostgreSQL [238997],Middle [115639]
User:4563,Да,500,"08.01.2024 13:25:51",313240,"08.01.2024",BI_Power BI [238978],Middle [115639]
User:4036,Да,500,"06.01.2024 21:56:16",251739,"22.11.2022",BI_Jquery [238974],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251740,"22.11.2022",BI_Nodejs [238976],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251741,"22.11.2022",BI_React [238979],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251744,"22.11.2022",DWH_MSSQL [238994],Middle [115639]
User:4036,Да,500,"06.01.2024 21:56:16",251745,"22.11.2022",DWH_MySQL [238995],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251746,"22.11.2022",DWH_Oracle [238996],Middle [115639]
User:4036,Да,500,"06.01.2024 21:56:16",251747,"22.11.2022",DWH_PostgreSQL [238997],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251749,"22.11.2022",DevOps_GIT [239001],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251750,"22.11.2022",DevOps_Linux [239003],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251751,"22.11.2022",DevOps_PowerShell [239005],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251752,"22.11.2022",DevOps_Yarn [239007],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",251753,"22.11.2022",ETL/ELT_Luxms Databoring [239015],Novice [115637]
User:4036,Да,500,"06.01.2024 21:56:16",286731,"22.11.2022",DWH_MSSQL [238994],Junior [115638]
User:4036,Да,500,"06.01.2024 21:56:16",286732,"22.11.2022",DWH_Oracle [238996],Junior [115638]
User:4489,Да,500,"29.12.2023 12:52:40",312672,"29.12.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:4489,Да,500,"29.12.2023 12:52:40",312673,"29.12.2023",DWH_GreenPlum [238989],Middle [115639]
User:4489,Да,500,"29.12.2023 12:52:40",312678,"29.12.2023",DevOps_GIT [239001],Junior [115638]
User:4489,Да,500,"29.12.2023 12:52:40",312679,"29.12.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4489,Да,500,"29.12.2023 12:52:40",312741,"29.12.2023",Другое [239024],Middle [115639]
User:1430,Да,500,"29.12.2023 12:01:21",312697,"01.12.2020",DevOps_GIT [239001],Junior [115638]
User:1430,Да,500,"29.12.2023 12:01:21",312698,"01.12.2020",DevOps_Linux [239003],Junior [115638]
User:1430,Да,500,"29.12.2023 12:01:21",312699,"01.12.2020",DevOps_Linux [239003],Junior [115638]
User:1430,Да,500,"29.12.2023 12:01:21",312700,"01.01.2018",DWH_MySQL [238995],Middle [115639]
User:1430,Да,500,"29.12.2023 12:01:21",312701,"01.01.2020",DWH_PostgreSQL [238997],Middle [115639]
User:1430,Да,500,"29.12.2023 12:01:21",312702,"01.01.2021",ETL/ELT_Kafka [239014],Middle [115639]
User:1430,Да,500,"29.12.2023 12:01:21",312735,"01.01.2021",Другое [239024],Middle [115639]
User:3397,Да,500,"28.12.2023 18:27:23",312592,"09.02.2022",DevOps_Linux [239003],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312536,"28.12.2023",DWH_GreenPlum [238989],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312537,"28.12.2023",DWH_Hadoop [238990],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312538,"28.12.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312539,"28.12.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312540,"28.12.2023",ETL/ELT_Kafka [239014],Junior [115638]
User:4507,Да,500,"28.12.2023 12:32:40",312541,"28.12.2023",ETL/ELT_Spark [239020],Junior [115638]
User:4594,Да,500,"28.12.2023 11:45:36",307723,"30.11.2023",DWH_Oracle [238996],Senior [115640]
User:4594,Да,500,"28.12.2023 11:45:36",307724,"30.11.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4594,Да,500,"28.12.2023 11:45:36",307725,"30.11.2023",DWH_Hadoop [238990],Junior [115638]
User:4417,Да,500,"28.12.2023 09:58:46",312483,"01.01.2020",DevOps_Linux [239003],Senior [115640]
User:4417,Да,500,"28.12.2023 09:58:46",312484,"01.01.2015",DevOps_Microsoft Azure DevOps Server [239004],Expert [115641]
User:4417,Да,500,"28.12.2023 09:58:46",312485,"01.01.2015",DevOps_PowerShell [239005],Middle [115639]
User:4417,Да,500,"28.12.2023 09:58:45",312480,"01.01.2020",DevOps_Docker [239000],Senior [115640]
User:4417,Да,500,"28.12.2023 09:58:45",312481,"01.01.2020",DevOps_GIT [239001],Senior [115640]
User:4417,Да,500,"28.12.2023 09:58:45",312482,"01.01.2020",DevOps_Kubernetes [239002],Senior [115640]
User:3958,Да,500,"27.12.2023 16:29:38",249516,"18.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],""
User:3958,Да,500,"27.12.2023 16:29:38",312421,"18.11.2022",BI_Grafana [238973],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312422,"18.11.2022",BI_Nodejs [238976],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312423,"18.11.2022",BI_Qlik Sense [238985],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312424,"18.11.2022",BI_QlikView [238986],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312425,"18.11.2022",DWH_GreenPlum [238989],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312426,"18.11.2022",DWH_Hadoop [238990],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312427,"18.11.2022",DWH_Hive [238992],Использовал на проекте [283045]
User:3958,Да,500,"27.12.2023 16:29:38",312428,"18.11.2022",DWH_PostgreSQL [238997],Middle [115639]
User:3958,Да,500,"27.12.2023 16:29:38",312429,"18.11.2022",DevOps_Docker [239000],Junior [115638]
User:3958,Да,500,"27.12.2023 16:29:38",312430,"18.11.2022",DevOps_GIT [239001],Middle [115639]
User:3958,Да,500,"27.12.2023 16:29:38",312431,"18.11.2022",DevOps_Linux [239003],Junior [115638]
User:3958,Да,500,"27.12.2023 16:29:38",312432,"18.11.2022",DevOps_PowerShell [239005],Junior [115638]
User:3958,Да,500,"27.12.2023 16:29:38",312433,"18.11.2022",DevOps_SVN [239006],Middle [115639]
User:3958,Да,500,"27.12.2023 16:29:38",312434,"18.11.2022",ETL/ELT_Airflow [239008],Middle [115639]
User:3958,Да,500,"27.12.2023 16:29:38",312435,"18.11.2022",ETL/ELT_Kafka [239014],Junior [115638]
User:3958,Да,500,"27.12.2023 16:29:38",312436,"18.11.2022",ETL/ELT_Spark [239020],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312280,"27.12.2023",DWH_ClickHouse [238988],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312281,"04.09.2023",DevOps_Linux [239003],Junior [115638]
User:4500,Да,500,"27.12.2023 11:35:38",312282,"27.12.2023",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312284,"27.12.2023",DWH_PostgreSQL [238997],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312285,"27.12.2023",DWH_GreenPlum [238989],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312309,"04.09.2023",DevOps_Docker [239000],Junior [115638]
User:4500,Да,500,"27.12.2023 11:35:38",312316,"27.12.2023",DevOps_GIT [239001],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312319,"27.12.2023",BI_Grafana [238973],Использовал на проекте [283045]
User:4500,Да,500,"27.12.2023 11:35:38",312320,"04.09.2023",DWH_Hadoop [238990],Novice [115637]
User:4509,Да,500,"27.12.2023 11:25:28",305167,"04.09.2023",BI_Grafana [238973],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305168,"04.09.2023",DevOps_Docker [239000],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305169,"04.09.2023",DWH_MSSQL [238994],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305170,"04.09.2023",DevOps_Docker [239000],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305172,"04.09.2023",DWH_Oracle [238996],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305173,"04.09.2023",DWH_PostgreSQL [238997],Novice [115637]
User:4509,Да,500,"27.12.2023 11:25:28",305174,"04.09.2023",ETL/ELT_Airflow [239008],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",305216,"04.09.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4509,Да,500,"27.12.2023 11:25:28",312310,"01.12.2023",Другое [239024],Junior [115638]
User:4516,Да,500,"27.12.2023 11:23:25",312269,"27.12.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4516,Да,500,"27.12.2023 11:23:25",312274,"27.12.2023",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:4516,Да,500,"27.12.2023 11:23:25",312276,"27.12.2023",DevOps_Docker [239000],Использовал на проекте [283045]
User:4516,Да,500,"27.12.2023 11:23:25",312277,"27.12.2023",DWH_MySQL [238995],Junior [115638]
User:4516,Да,500,"27.12.2023 11:23:25",312278,"27.12.2023",BI_Power BI [238978],Использовал на проекте [283045]
User:4194,Да,500,"26.12.2023 12:42:23",312125,"01.09.2022",BI_Power BI [238978],Novice [115637]
User:4194,Да,500,"26.12.2023 12:42:23",312126,"01.11.2023",DevOps_Linux [239003],Novice [115637]
User:4194,Да,500,"26.12.2023 12:42:23",312127,"01.11.2023",DevOps_GIT [239001],Использовал на проекте [283045]
User:4194,Да,500,"26.12.2023 12:42:23",312128,"01.11.2023",DWH_MySQL [238995],Middle [115639]
User:4399,Да,500,"26.12.2023 10:00:23",312063,"26.12.2023",BI_Power BI [238978],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312064,"26.12.2023",BI_Qlik Sense [238985],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312065,"26.12.2023",BI_QlikView [238986],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312066,"26.12.2023",DWH_MySQL [238995],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312067,"26.10.2022",ETL/ELT_Informatica [239013],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312068,"26.12.2023",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312069,"26.12.2023",DWH_Oracle [238996],Использовал на проекте [283045]
User:4399,Да,500,"26.12.2023 10:00:23",312070,"26.12.2023",DWH_PostgreSQL [238997],Использовал на проекте [283045]
User:3931,Да,500,"25.12.2023 18:56:55",311976,"25.12.2006",BI_Jquery [238974],Senior [115640]
User:3931,Да,500,"25.12.2023 18:56:55",311977,"25.12.2014",BI_Nodejs [238976],Senior [115640]
User:3931,Да,500,"25.12.2023 18:56:55",311978,"25.12.2015",BI_React [238979],Middle [115639]
User:3931,Да,500,"25.12.2023 18:56:55",311979,"25.12.2006",DWH_MySQL [238995],Senior [115640]
User:3931,Да,500,"25.12.2023 18:56:55",311980,"25.12.2020",DevOps_Linux [239003],Middle [115639]
User:3398,Да,500,"20.12.2023 14:03:43",311376,"27.10.2022",DevOps_Linux [239003],Junior [115638]
User:3398,Да,500,"20.12.2023 14:03:43",311377,"20.08.2021",DWH_MySQL [238995],Middle [115639]
User:4160,Да,500,"08.12.2023 12:46:51",308870,"01.07.2022",DevOps_Docker [239000],Junior [115638]
User:4160,Да,500,"08.12.2023 12:46:51",308871,"01.10.2021",DevOps_GIT [239001],Junior [115638]
User:4160,Да,500,"08.12.2023 12:46:51",308872,"01.06.2022",DevOps_Linux [239003],Middle [115639]
User:4160,Да,500,"08.12.2023 12:46:51",308873,"01.07.2022",DWH_PostgreSQL [238997],Junior [115638]
User:4160,Да,500,"08.12.2023 12:46:51",308874,"01.10.2023",ETL/ELT_Kafka [239014],Использовал на проекте [283045]
User:4160,Да,500,"08.12.2023 12:46:51",308893,"10.09.2023",Другое [239024],Junior [115638]
User:4160,Да,500,"08.12.2023 12:46:50",308868,"10.10.2023",BI_Grafana [238973],Использовал на проекте [283045]
User:4160,Да,500,"08.12.2023 12:46:50",308869,"01.10.2022",BI_Jquery [238974],Junior [115638]
User:4409,Да,500,"07.12.2023 12:20:55",297230,"01.09.2023",DevOps_GIT [239001],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297231,"01.09.2023",DWH_BigQuery [238987],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297232,"01.09.2023",DWH_ClickHouse [238988],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297233,"01.09.2023",DWH_MSSQL [238994],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297234,"01.09.2023",DWH_MySQL [238995],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297235,"01.09.2023",DWH_Oracle [238996],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",297236,"01.09.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4409,Да,500,"07.12.2023 12:20:55",308706,"01.09.2023",BI_Power BI [238978],Senior [115640]
User:4409,Да,500,"07.12.2023 12:20:55",308708,"01.09.2023",BI_Power BI [238978],Senior [115640]
User:4409,Да,500,"07.12.2023 12:20:55",308709,"01.09.2023",BI_Qlik Sense [238985],Senior [115640]
User:4409,Да,500,"07.12.2023 12:20:26",297229,"01.09.2023",BI_Qlik Sense [238985],Middle [115639]
User:4503,Да,500,"05.12.2023 16:16:47",308436,"05.12.2023",DWH_PostgreSQL [238997],""
User:4583,Да,500,"04.12.2023 10:10:24",308024,"04.12.2023",DWH_PostgreSQL [238997],Junior [115638]
User:4583,Да,500,"04.12.2023 10:10:24",308025,"04.12.2023",DWH_MySQL [238995],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",252728,"21.11.2022",BI_Qlik Sense [238985],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",252729,"21.11.2022",BI_QlikView [238986],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",252730,"21.11.2022",DWH_MSSQL [238994],Senior [115640]
User:312,Да,500,"29.11.2023 17:51:42",252731,"21.11.2022",DevOps_GIT [239001],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",252732,"21.11.2022",DevOps_Microsoft Azure DevOps Server [239004],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",252734,"21.11.2022",ETL/ELT_DataBricks [239009],Novice [115637]
User:312,Да,500,"29.11.2023 17:51:42",252735,"21.11.2022",ETL/ELT_DataFactory [239010],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",252736,"21.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",252737,"21.11.2022",ETL/ELT_Spark [239020],Novice [115637]
User:312,Да,500,"29.11.2023 17:51:42",287244,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",287245,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",287246,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",287796,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",287798,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",287871,"21.11.2022",DevOps_Microsoft Azure DevOps Server [239004],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287872,"21.11.2022",ETL/ELT_Microsoft SQL Server Integration Services (SSIS) [239016],Senior [115640]
User:312,Да,500,"29.11.2023 17:51:42",287873,"21.11.2022",ETL/ELT_Spark [239020],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",287874,"10.07.2023",Другое [239024],Senior [115640]
User:312,Да,500,"29.11.2023 17:51:42",287875,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287876,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287877,"10.07.2023",Другое [239024],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",287878,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287879,"10.07.2023",Другое [239024],Senior [115640]
User:312,Да,500,"29.11.2023 17:51:42",287880,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287881,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287882,"10.07.2023",Другое [239024],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:42",287883,"10.07.2023",Другое [239024],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",287919,"10.07.2023",Другое [239024],""
User:312,Да,500,"29.11.2023 17:51:42",306920,"24.11.2023",DWH_PostgreSQL [238997],Middle [115639]
User:312,Да,500,"29.11.2023 17:51:42",307601,"29.11.2023",DevOps_Docker [239000],Junior [115638]
User:312,Да,500,"29.11.2023 17:51:41",252726,"21.11.2022",BI_NPrinting [238977],Novice [115637]
User:312,Да,500,"29.11.2023 17:51:41",252727,"21.11.2022",BI_Power BI [238978],Middle [115639]
User:4021,Да,500,"15.11.2023 18:26:48",305858,"15.11.2023",BI_Grafana [238973],""
User:4021,Да,500,"15.11.2023 18:26:48",305859,"15.11.2023",BI_Jquery [238974],""
User:4021,Да,500,"15.11.2023 18:26:48",305860,"15.11.2023",BI_Power BI [238978],""
User:4021,Да,500,"15.11.2023 18:26:48",305861,"15.11.2023",DevOps_Docker [239000],""
User:4021,Да,500,"15.11.2023 18:26:48",305862,"15.11.2023",DevOps_GIT [239001],""
User:4021,Да,500,"15.11.2023 18:26:48",305863,"15.11.2023",DevOps_Linux [239003],""
User:4021,Да,500,"15.11.2023 18:26:48",305864,"15.11.2023",DevOps_PowerShell [239005],""
User:4021,Да,500,"15.11.2023 18:26:48",305865,"15.11.2023",DevOps_SVN [239006],""
User:4021,Да,500,"15.11.2023 18:26:48",305866,"15.11.2023",DWH_MongoDB [238993],""
User:4021,Да,500,"15.11.2023 18:26:48",305867,"15.11.2023",DWH_MSSQL [238994],""
User:4021,Да,500,"15.11.2023 18:26:48",305868,"15.11.2023",DWH_MySQL [238995],""
User:4021,Да,500,"15.11.2023 18:26:48",305869,"15.11.2023",DWH_PostgreSQL [238997],""
User:4021,Да,500,"15.11.2023 18:26:48",305870,"15.11.2023",ETL/ELT_Kafka [239014],""
User:2743,Да,500,"15.11.2023 18:01:58",305835,"15.11.2023",DevOps_Kubernetes [239002],Junior [115638]
User:2743,Да,500,"15.11.2023 18:01:57",305831,"15.11.2023",DevOps_Docker [239000],Middle [115639]
User:2743,Да,500,"15.11.2023 18:01:57",305832,"15.11.2023",DevOps_PowerShell [239005],Middle [115639]
User:2743,Да,500,"15.11.2023 18:01:57",305833,"15.11.2023",DevOps_SVN [239006],Junior [115638]
User:2743,Да,500,"15.11.2023 18:01:57",305834,"15.11.2023",DevOps_Linux [239003],Junior [115638]
User:4335,Да,500,"14.11.2023 17:44:21",305585,"14.11.2023",DevOps_Docker [239000],Senior [115640]
User:4335,Да,500,"14.11.2023 17:44:21",305586,"14.11.2023",BI_Grafana [238973],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305587,"14.11.2023",BI_Jquery [238974],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305588,"14.11.2023",BI_Nodejs [238976],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305589,"14.11.2023",BI_React [238979],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305590,"14.11.2023",DevOps_GIT [239001],Senior [115640]
User:4335,Да,500,"14.11.2023 17:44:21",305591,"14.11.2023",DevOps_Kubernetes [239002],Junior [115638]
User:4335,Да,500,"14.11.2023 17:44:21",305592,"14.11.2023",DevOps_Linux [239003],Expert [115641]
User:4335,Да,500,"14.11.2023 17:44:21",305593,"14.11.2023",DWH_ClickHouse [238988],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305594,"14.11.2023",DWH_Hadoop [238990],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305595,"14.11.2023",DWH_MongoDB [238993],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305596,"14.11.2023",DWH_MSSQL [238994],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305597,"14.11.2023",DWH_MySQL [238995],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305598,"14.11.2023",DWH_Oracle [238996],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305599,"14.11.2023",DWH_PostgreSQL [238997],Middle [115639]
User:4335,Да,500,"14.11.2023 17:44:21",305600,"14.11.2023",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305601,"14.11.2023",ETL/ELT_Kafka [239014],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305602,"14.11.2023",Другое [239024],Expert [115641]
User:4335,Да,500,"14.11.2023 17:44:21",305603,"14.11.2023",Другое [239024],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305604,"14.11.2023",Другое [239024],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305605,"14.11.2023",Другое [239024],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305606,"14.11.2023",Другое [239024],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305607,"14.11.2023",Другое [239024],Expert [115641]
User:4335,Да,500,"14.11.2023 17:44:21",305608,"14.11.2023",Другое [239024],Использовал на проекте [283045]
User:4335,Да,500,"14.11.2023 17:44:21",305609,"14.11.2023",Другое [239024],Expert [115641]
User:4335,Да,500,"14.11.2023 17:44:21",305610,"14.11.2023",Другое [239024],Expert [115641]
User:4363,Да,500,"14.11.2023 13:22:21",305514,"14.11.2023",DevOps_Docker [239000],Junior [115638]
User:4190,Да,500,"10.11.2023 18:04:08",305156,"10.11.2023",Другое [239024],Использовал на проекте [283045]
User:4190,Да,500,"10.11.2023 18:04:08",305157,"10.11.2023",Другое [239024],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304780,"01.11.2018",DWH_Oracle [238996],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304781,"01.11.2022",DWH_Hadoop [238990],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304782,"01.11.2022",ETL/ELT_Airflow [239008],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304783,"01.11.2012",ETL/ELT_Talend [239023],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304784,"01.11.2021",BI_Qlik Sense [238985],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304785,"01.11.2022",DWH_ClickHouse [238988],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304786,"01.11.2021",DWH_PostgreSQL [238997],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304787,"01.11.2021",ETL/ELT_Kafka [239014],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304789,"01.11.2022",Другое [239024],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304795,"01.11.2021",Другое [239024],Использовал на проекте [283045]
User:3417,Да,500,"09.11.2023 13:36:31",304801,"01.11.2021",Другое [239024],Использовал на проекте [283045]
User:4071,Да,500,"02.11.2023 14:27:07",303918,"21.11.2022",BI_Grafana [238973],Junior [115638]
User:4071,Да,500,"02.11.2023 14:27:07",303919,"21.11.2022",DWH_Hadoop [238990],Junior [115638]
User:4071,Да,500,"02.11.2023 14:27:07",303920,"21.11.2022",DWH_MySQL [238995],Junior [115638]
